calendar_yearmonth,Year_Name,Month_Name,SAID,number_of_Cases,number_of_escalation,number_of_parts_used,number_of_single_visit_missed,number_of_response_missed
201301,2013,1,102861076795,1,0,0,0,0
201304,2013,4,107228340439,7,0,3,0,0
201304,2013,4,102618243920,2,0,0,0,0
201303,2013,3,102854819678,1,0,1,0,0
201304,2013,4,107228333681,1,0,0,0,0
201303,2013,3,102762831021,2,0,0,0,0
201302,2013,2,107187087101,1,0,0,0,0
201212,2012,12,107188007162,1,0,1,0,0
201302,2013,2,107348482250,1,0,0,0,0
201301,2013,1,107194189767,1,0,1,0,0
201301,2013,1,107196282548,26,0,1,0,0
201212,2012,12,107196818865,1,0,0,0,0
201305,2013,5,102799679248,4,0,0,0,0
201301,2013,1,102634230944,1,1,0,0,0
201304,2013,4,102622649664,1,0,0,0,0
201302,2013,2,107197176676,2,0,3,0,0
201306,2013,6,107197176676,3,0,0,0,0
201212,2012,12,102797961383,1,0,0,0,0
201306,2013,6,102797961383,2,1,0,0,0
201211,2012,11,107479494270,2,0,0,0,0
201303,2013,3,107504203835,1,1,0,0,0
201305,2013,5,107504203835,6,0,2,0,0
201306,2013,6,107504203835,13,1,0,0,0
201211,2012,11,107504203835,1,0,1,0,1
201302,2013,2,107504203835,3,1,7,0,0
201304,2013,4,107504203835,1,0,0,0,0
201308,2013,8,107504203835,1,0,0,0,0
201301,2013,1,107504203835,1,0,0,0,0
201301,2013,1,102855378868,1,0,0,0,0
201308,2013,8,107355323690,3,0,3,0,1
201303,2013,3,102809426422,2,0,0,0,0
201301,2013,1,102809426422,1,0,0,0,0
201302,2013,2,102809426422,1,0,1,0,0
201303,2013,3,102854790489,5,0,0,0,0
201301,2013,1,102854790489,2,0,3,0,0
201302,2013,2,102854790489,1,0,1,0,0
201212,2012,12,102855230396,1,0,0,0,0
201212,2012,12,102856255808,1,0,1,0,0
201302,2013,2,102622750423,4,0,1,0,0
201211,2012,11,102622671669,2,0,3,0,0
201305,2013,5,102860958352,1,0,1,0,0
201211,2012,11,107589905650,8,0,3,0,0
201211,2012,11,102894397039,1,0,2,1,0
201212,2012,12,102894057792,2,0,0,0,0
201307,2013,7,102894057792,1,0,0,0,0
201307,2013,7,102894213536,7,0,1,0,0
201306,2013,6,102894388276,3,0,0,0,0
201302,2013,2,102894213536,1,0,0,0,0
201308,2013,8,102894057792,1,0,0,0,0
201211,2012,11,107353902544,1,0,0,0,0
201302,2013,2,107353902544,1,0,0,0,0
201302,2013,2,102871274903,1,0,1,0,0
201304,2013,4,102871274903,2,0,0,0,0
201308,2013,8,107191556142,1,0,1,0,0
201303,2013,3,107192209840,2,0,1,0,0
201212,2012,12,107192085466,2,0,2,0,0
201307,2013,7,107194522758,1,0,0,0,0
201302,2013,2,107193159920,1,0,1,0,0
201307,2013,7,107195122216,2,0,1,0,0
201304,2013,4,107197688904,1,0,1,0,0
201211,2012,11,102632881608,2,0,1,1,0
201305,2013,5,102632881608,2,0,2,0,0
201303,2013,3,107195122216,1,0,1,0,0
201303,2013,3,102634115769,1,0,0,0,0
201308,2013,8,107193159920,6,0,0,0,0
201307,2013,7,102632881608,1,0,1,0,0
201301,2013,1,102632549127,1,0,0,0,0
201211,2012,11,107196893795,1,0,0,0,0
201302,2013,2,102862369000,1,0,0,0,0
201306,2013,6,102871982600,2,0,0,0,0
201211,2012,11,107574527204,5,1,6,0,0
201308,2013,8,102653058781,11,0,1,0,0
201303,2013,3,102653664085,2,0,0,0,0
201304,2013,4,102652379069,12,0,3,0,0
201304,2013,4,102602030673,3,0,1,0,1
201304,2013,4,102653058781,1,0,0,0,0
201306,2013,6,102653664085,1,0,0,0,0
201302,2013,2,102654361493,1,0,0,0,0
201308,2013,8,102654361493,5,1,3,0,0
201305,2013,5,102653664085,1,0,0,0,0
201303,2013,3,102653058781,1,0,0,0,0
201305,2013,5,102654101214,1,0,0,0,0
201305,2013,5,102626962464,1,0,0,0,0
201304,2013,4,102626962464,1,0,0,0,0
201301,2013,1,102626979329,2,1,1,0,0
201301,2013,1,102600813394,1,0,0,0,0
201305,2013,5,107237390456,1,0,1,0,0
201301,2013,1,107238933031,2,0,0,0,0
201305,2013,5,107203095519,1,0,0,0,0
201301,2013,1,107228328770,1,0,0,0,0
201302,2013,2,107192031878,3,0,3,0,0
201301,2013,1,107191564182,2,0,0,0,0
201301,2013,1,107192031878,11,0,2,0,0
201308,2013,8,107192527310,1,0,0,0,0
201307,2013,7,102806607548,1,0,2,0,0
201302,2013,2,102634150487,1,0,0,0,0
201307,2013,7,102897002604,1,0,1,0,0
201302,2013,2,102897002604,1,1,0,0,0
201301,2013,1,102892455548,11,0,0,0,0
201212,2012,12,102894054954,2,0,2,0,0
201306,2013,6,102894054954,2,2,2,0,0
201302,2013,2,102894054954,1,0,1,0,0
201307,2013,7,102894054954,1,0,0,0,0
201303,2013,3,107365762223,35,0,0,0,0
201302,2013,2,102806549207,1,0,0,0,0
201301,2013,1,102887920992,1,1,4,1,0
201306,2013,6,102888927482,1,0,1,0,0
201301,2013,1,102888927482,1,0,0,0,0
201211,2012,11,102888927482,1,0,1,0,0
201212,2012,12,102888927482,10,0,0,0,0
201307,2013,7,102888927482,1,0,1,0,0
201303,2013,3,102897188052,1,0,0,0,0
201302,2013,2,102889081596,1,0,1,0,0
201212,2012,12,107504203901,1,0,1,0,0
201304,2013,4,107504203901,6,0,0,0,0
201212,2012,12,102861074900,1,0,0,0,0
201211,2012,11,107504203901,1,0,1,0,0
201305,2013,5,102861074900,3,0,0,0,0
201211,2012,11,102862011540,3,0,0,0,0
201211,2012,11,102861074900,2,0,3,0,0
201302,2013,2,102872480869,3,0,2,1,0
201212,2012,12,107364045442,1,0,1,0,0
201212,2012,12,107368994804,1,0,0,0,0
201211,2012,11,107368994804,1,0,1,0,0
201304,2013,4,102806591882,1,0,0,0,0
201212,2012,12,102806591882,2,0,1,0,1
201303,2013,3,102806591882,1,0,0,0,0
201308,2013,8,102806591882,1,0,1,0,0
201301,2013,1,102806591882,5,0,0,0,0
201307,2013,7,102889067981,2,0,2,0,0
201301,2013,1,102893816362,1,0,1,0,0
201305,2013,5,107228354045,1,0,1,0,0
201211,2012,11,102617245904,4,0,0,0,0
201306,2013,6,107228061248,2,0,2,0,0
201306,2013,6,107228236191,1,0,0,0,0
201306,2013,6,107228354045,3,0,0,0,0
201211,2012,11,107227883149,1,0,1,0,0
201307,2013,7,107228354045,1,0,1,0,0
201308,2013,8,102896752728,1,0,0,0,0
201212,2012,12,102897308295,1,0,2,0,0
201304,2013,4,102896452653,4,1,3,0,0
201301,2013,1,102896452653,2,0,0,0,0
201302,2013,2,102896452653,1,0,1,0,0
201303,2013,3,102897308295,3,0,1,0,0
201211,2012,11,102897308295,1,0,1,0,0
201303,2013,3,107194305009,1,0,0,0,0
201303,2013,3,107196960505,2,0,2,0,0
201302,2013,2,102677234271,1,0,1,0,0
201302,2013,2,102877088202,1,0,1,0,0
201211,2012,11,107566704546,1,0,0,0,0
201303,2013,3,107566704546,2,0,1,0,0
201307,2013,7,107612353494,1,0,1,0,0
201212,2012,12,107337688721,1,0,2,0,0
201301,2013,1,107337688721,3,0,3,0,0
201307,2013,7,107337688721,2,0,0,0,0
201303,2013,3,107337688721,1,0,0,0,0
201302,2013,2,107337688721,1,0,1,0,0
201302,2013,2,107597163750,2,0,0,0,0
201307,2013,7,107195539703,1,0,1,0,0
201301,2013,1,102677256048,1,0,0,0,0
201306,2013,6,102877088432,3,0,5,0,0
201306,2013,6,102883549911,1,0,0,0,0
201301,2013,1,102894388276,3,0,1,0,0
201308,2013,8,107563790108,2,0,2,0,0
201302,2013,2,107557038496,10,0,5,0,0
201307,2013,7,107563790108,1,0,1,0,0
201302,2013,2,107530853820,1,0,1,0,0
201301,2013,1,107530853820,1,0,1,0,0
201302,2013,2,107401095176,2,0,1,0,0
201305,2013,5,102815184902,1,0,0,0,0
201211,2012,11,102845490544,1,0,0,0,0
201303,2013,3,102845490544,3,0,0,0,0
201305,2013,5,102845490544,1,0,0,0,0
201302,2013,2,102845490544,4,0,0,0,0
201304,2013,4,102845490544,1,0,1,0,0
201308,2013,8,102845490544,1,0,1,0,0
201304,2013,4,107368877493,1,0,0,0,0
201212,2012,12,107368994974,2,1,0,0,0
201212,2012,12,107369043241,2,0,2,0,0
201303,2013,3,102789722549,3,0,0,0,0
201303,2013,3,107373733209,1,0,0,0,0
201211,2012,11,107373733209,2,0,0,0,0
201302,2013,2,107373733209,1,0,4,0,0
201304,2013,4,107373733209,1,0,0,0,0
201306,2013,6,107373733209,1,0,0,0,0
201305,2013,5,107373733209,1,0,1,0,0
201301,2013,1,107373733209,1,0,0,0,0
201307,2013,7,107373733209,1,1,0,0,0
201306,2013,6,102874334416,2,0,1,0,0
201304,2013,4,102828434303,1,0,0,0,0
201211,2012,11,102834414320,2,0,2,0,0
201212,2012,12,102878392557,2,0,0,0,0
201307,2013,7,102900206621,1,0,1,0,0
201211,2012,11,102830332423,1,0,0,0,0
201306,2013,6,102791017393,1,0,1,0,0
201304,2013,4,102854496040,1,0,1,0,0
201306,2013,6,102854496040,10,0,1,0,0
201303,2013,3,102854496040,1,1,0,0,0
201211,2012,11,102878410002,1,0,1,0,0
201211,2012,11,102878617111,1,0,1,0,0
201301,2013,1,102878367714,1,0,4,0,0
201212,2012,12,102878410002,4,0,0,0,0
201304,2013,4,102878410002,1,0,1,0,0
201302,2013,2,102881855259,1,0,0,0,0
201303,2013,3,102882354186,2,0,3,0,0
201303,2013,3,102887492355,1,0,0,0,0
201306,2013,6,102887492355,1,0,0,0,0
201305,2013,5,107315768905,3,0,0,0,0
201212,2012,12,102744278093,1,0,1,0,0
201308,2013,8,107315768905,1,0,1,0,0
201301,2013,1,107228343797,1,0,0,0,0
201211,2012,11,102744278093,1,0,1,0,0
201308,2013,8,102767558311,1,0,1,0,0
201305,2013,5,107187031201,1,0,0,0,0
201302,2013,2,107348484102,1,0,1,1,0
201308,2013,8,107347578189,1,0,1,0,0
201305,2013,5,107196913760,3,1,6,0,0
201307,2013,7,102887724067,1,0,0,0,0
201211,2012,11,102887444793,1,1,1,0,0
201308,2013,8,102854496040,4,0,4,0,0
201211,2012,11,102854496040,1,0,1,0,0
201212,2012,12,102854496040,2,0,2,0,0
201307,2013,7,102854496040,2,0,0,0,0
201308,2013,8,107233341538,1,0,2,0,0
201308,2013,8,107233377370,1,0,1,0,0
201308,2013,8,107203095519,1,0,0,0,0
201308,2013,8,107204399701,1,0,0,0,0
201301,2013,1,107184152200,1,0,0,0,0
201302,2013,2,107185499437,1,0,0,0,0
201301,2013,1,107186260230,1,0,0,0,0
201301,2013,1,107200040015,2,0,2,0,0
201305,2013,5,107233341538,4,0,5,0,0
201303,2013,3,107237390456,2,0,1,0,0
201302,2013,2,107200040015,1,0,1,0,0
201302,2013,2,107203095519,1,0,0,0,0
201303,2013,3,107183578760,1,0,0,0,0
201303,2013,3,107183876189,3,1,0,0,0
201211,2012,11,107184152200,1,0,0,0,0
201303,2013,3,107184152200,1,0,1,0,0
201303,2013,3,107185055841,7,0,7,0,2
201303,2013,3,107185082810,11,0,0,0,0
201306,2013,6,107204399701,4,0,1,0,0
201211,2012,11,102679270934,1,0,1,0,0
201212,2012,12,107241951621,1,0,1,0,0
201211,2012,11,107239595518,1,0,1,0,0
201302,2013,2,102610413072,12,0,4,1,0
201301,2013,1,102610954158,1,0,0,0,0
201302,2013,2,102610954158,1,0,1,0,0
201302,2013,2,102609115680,4,0,4,0,0
201304,2013,4,102606582240,3,0,2,0,0
201211,2012,11,102606616921,2,0,1,0,0
201212,2012,12,102606616921,1,0,0,0,0
201211,2012,11,102607467216,1,0,1,0,0
201211,2012,11,102607710384,4,0,0,0,0
201212,2012,12,102607710384,1,0,1,0,0
201308,2013,8,102611980034,1,0,1,1,0
201307,2013,7,107169663932,1,0,1,0,0
201301,2013,1,107170500066,2,0,0,0,0
201301,2013,1,102618334001,1,0,1,0,0
201303,2013,3,102716681681,2,0,2,0,0
201302,2013,2,107216640180,4,0,2,0,0
201303,2013,3,102716681391,2,0,0,0,0
201211,2012,11,107218477011,3,0,1,0,0
201305,2013,5,107216640180,7,0,0,0,0
201303,2013,3,107220386590,1,0,0,0,0
201308,2013,8,107221249799,6,0,0,0,0
201307,2013,7,107221249799,2,0,2,0,0
201304,2013,4,102684449425,2,0,0,0,0
201306,2013,6,107216640180,2,2,0,0,0
201305,2013,5,107221874830,5,0,5,0,0
201211,2012,11,107189366058,1,0,1,0,0
201302,2013,2,107155246872,1,0,1,0,0
201302,2013,2,107158755249,1,0,0,0,0
201304,2013,4,107205264328,4,0,0,0,0
201305,2013,5,107196363028,1,0,1,0,0
201306,2013,6,107193164021,1,0,1,0,0
201306,2013,6,107196278989,1,0,1,0,0
201306,2013,6,102633342492,1,0,0,0,0
201211,2012,11,102633457730,10,0,0,0,0
201211,2012,11,102634057368,1,0,0,0,0
201305,2013,5,107195693568,1,0,1,0,0
201303,2013,3,107196278989,4,0,0,0,0
201307,2013,7,102633342492,1,0,1,0,0
201307,2013,7,102633457730,4,1,1,0,0
201302,2013,2,102631843014,1,0,0,0,0
201306,2013,6,102632569288,1,0,0,0,0
201306,2013,6,102633015706,2,0,2,0,0
201306,2013,6,102633457730,1,0,1,0,0
201305,2013,5,107196278989,2,0,0,0,0
201305,2013,5,102634057368,5,0,5,0,0
201212,2012,12,107393055410,2,0,2,0,0
201304,2013,4,107393055410,1,0,2,1,0
201301,2013,1,107596634147,1,0,1,0,0
201301,2013,1,107596722414,1,0,0,0,0
201302,2013,2,107567322150,1,0,0,0,0
201303,2013,3,107567322150,2,0,0,0,0
201303,2013,3,107447502409,2,0,1,0,0
201304,2013,4,102790871694,6,0,1,0,0
201303,2013,3,102753400450,1,0,1,0,0
201307,2013,7,107367990052,1,0,0,0,0
201301,2013,1,102897308295,8,0,0,0,0
201302,2013,2,107576407510,2,0,0,0,0
201301,2013,1,107576432123,1,0,1,0,0
201302,2013,2,107576432123,2,1,0,0,0
201304,2013,4,107576432123,2,0,0,0,0
201308,2013,8,107576432123,1,0,0,0,0
201303,2013,3,107567724048,1,1,0,0,0
201304,2013,4,102774789545,1,0,0,0,0
201308,2013,8,107373733209,3,0,2,0,0
201307,2013,7,107456675063,1,0,1,0,0
201306,2013,6,107456675063,1,0,0,0,0
201308,2013,8,107456675063,5,0,0,0,0
201212,2012,12,102862369000,2,0,0,0,0
201303,2013,3,102862369000,1,0,1,0,0
201212,2012,12,102873112932,1,0,0,0,0
201304,2013,4,107569500991,1,0,0,0,0
201303,2013,3,107569500991,1,0,1,0,0
201301,2013,1,107569500991,2,0,0,0,0
201307,2013,7,107569500991,1,1,0,0,0
201305,2013,5,102870813210,1,0,0,0,0
201302,2013,2,107451935708,1,0,1,0,0
201211,2012,11,102863903044,1,0,1,0,0
201301,2013,1,102863903044,1,0,1,0,0
201304,2013,4,102863903044,5,0,6,1,0
201212,2012,12,102863903044,1,0,1,0,0
201211,2012,11,107186678030,1,0,1,0,0
201211,2012,11,107188462624,1,0,0,0,0
201211,2012,11,107293493744,2,0,2,0,0
201211,2012,11,102887504970,1,0,1,1,0
201211,2012,11,102887715594,1,0,0,0,0
201306,2013,6,102887715594,1,0,0,0,0
201308,2013,8,102896211582,1,0,2,0,0
201303,2013,3,102896211582,1,0,0,0,0
201306,2013,6,102893468642,1,0,0,0,0
201305,2013,5,107576452404,6,0,6,0,0
201308,2013,8,102873133526,3,1,1,0,0
201301,2013,1,107451935631,3,0,2,0,0
201303,2013,3,102820756817,1,0,1,0,0
201305,2013,5,107451935631,1,1,1,0,0
201305,2013,5,102820756817,3,0,1,0,0
201304,2013,4,102820756817,4,0,3,0,0
201305,2013,5,102875823206,2,0,2,0,0
201303,2013,3,102875823206,2,0,2,0,0
201307,2013,7,102638474867,1,0,0,0,0
201307,2013,7,107368913898,1,0,0,0,0
201308,2013,8,107368878096,9,0,3,1,0
201211,2012,11,102874953303,3,0,0,0,0
201308,2013,8,102873797309,1,0,1,0,0
201308,2013,8,103360524547,1,0,1,0,0
201307,2013,7,102887504800,1,0,0,0,0
201301,2013,1,107622441492,1,0,2,0,0
201301,2013,1,107615569065,2,0,2,0,0
201302,2013,2,107615569065,1,0,0,0,0
201305,2013,5,102752101477,1,0,1,0,0
201305,2013,5,102752097824,1,0,1,0,0
201306,2013,6,102638853576,2,0,0,0,0
201211,2012,11,107595865241,2,0,0,0,0
201211,2012,11,107568518138,2,1,6,0,1
201303,2013,3,102820739664,2,0,1,0,0
201211,2012,11,102820739664,1,0,0,0,0
201211,2012,11,102874018721,2,0,3,0,0
201212,2012,12,102874018721,7,0,0,0,0
201211,2012,11,102864241384,1,0,1,0,0
201304,2013,4,102875821294,1,0,0,0,0
201304,2013,4,102820739664,1,0,1,0,0
201308,2013,8,107455087594,1,0,1,0,0
201301,2013,1,102873143401,7,0,10,0,1
201212,2012,12,102873143401,5,0,4,0,2
201212,2012,12,102874143372,1,0,2,0,0
201305,2013,5,102873976408,1,0,1,0,0
201212,2012,12,102873976408,1,0,0,0,0
201211,2012,11,102874143372,1,0,1,0,0
201306,2013,6,102848295524,1,0,0,0,0
201306,2013,6,102863003180,5,0,2,0,1
201305,2013,5,102821822769,1,0,1,0,0
201212,2012,12,102863251239,3,0,1,0,1
201305,2013,5,102863251239,1,0,0,0,0
201306,2013,6,107326559308,1,0,0,0,0
201308,2013,8,107454014357,1,0,0,0,0
201303,2013,3,102874001577,2,1,1,0,0
201301,2013,1,102862104080,1,0,0,0,0
201302,2013,2,102862104080,1,0,0,0,0
201308,2013,8,102862104080,2,0,3,0,0
201211,2012,11,102862104080,1,0,0,0,0
201303,2013,3,102862104080,3,0,0,0,0
201307,2013,7,102861076795,12,0,0,0,0
201305,2013,5,102862104080,1,0,0,0,0
201307,2013,7,102862104080,27,0,3,0,1
201212,2012,12,102862104080,1,0,1,0,0
201306,2013,6,102862104080,1,1,0,0,0
201307,2013,7,103469778364,1,0,0,0,0
201305,2013,5,103469778364,2,0,0,0,0
201301,2013,1,102861070769,1,0,0,0,0
201305,2013,5,102820507356,2,0,0,0,0
201211,2012,11,102861070769,1,0,1,0,1
201301,2013,1,107327868796,1,0,0,0,0
201302,2013,2,107327868796,1,0,0,0,0
201306,2013,6,107590874070,1,0,0,0,0
201212,2012,12,107590874070,1,0,1,0,0
201301,2013,1,107590874070,1,0,1,0,0
201304,2013,4,107590874070,1,0,1,0,0
201306,2013,6,107451935631,1,0,0,0,0
201306,2013,6,107620969214,2,0,1,1,0
201212,2012,12,107622352392,1,0,1,0,0
201302,2013,2,107620969214,3,0,1,0,0
201306,2013,6,103422326905,1,0,0,0,0
201305,2013,5,103420987531,1,0,0,0,0
201301,2013,1,103432544161,1,1,0,0,0
201302,2013,2,103432544161,1,0,2,0,0
201304,2013,4,107633680200,1,0,1,0,0
201308,2013,8,107633680200,1,0,0,0,0
201301,2013,1,102854493142,1,0,1,0,0
201305,2013,5,107345320191,1,1,2,0,0
201211,2012,11,102752063877,1,0,0,0,0
201304,2013,4,102752063877,1,0,1,0,0
201301,2013,1,102750659465,1,0,0,0,0
201308,2013,8,107551343927,1,0,0,0,0
201304,2013,4,102734043156,1,0,1,0,0
201212,2012,12,107175796692,2,0,0,0,0
201212,2012,12,107207879258,1,0,1,0,0
201212,2012,12,102615453159,1,0,1,0,0
201304,2013,4,107178440777,4,0,4,0,0
201307,2013,7,107177771006,5,0,10,0,0
201302,2013,2,107208016832,1,0,1,0,0
201301,2013,1,107209038706,1,0,0,0,0
201303,2013,3,102614331023,5,0,0,0,0
201303,2013,3,102616236607,1,0,1,0,0
201305,2013,5,102615453159,1,0,1,0,0
201211,2012,11,107177771006,1,1,0,0,0
201303,2013,3,107177771006,1,0,0,0,0
201302,2013,2,107209527902,2,0,0,0,0
201304,2013,4,102616236607,2,0,0,0,0
201211,2012,11,107281546740,3,0,2,0,0
201212,2012,12,102875292996,3,0,7,0,0
201212,2012,12,102875819570,13,0,0,0,0
201307,2013,7,102877088432,1,0,1,0,0
201304,2013,4,107557038496,8,0,0,0,0
201301,2013,1,107614601358,1,0,0,0,0
201301,2013,1,107622235841,1,0,0,0,0
201304,2013,4,103413819109,1,0,0,0,0
201303,2013,3,107621403905,2,0,0,0,0
201303,2013,3,107622235841,2,0,1,0,0
201306,2013,6,103432858652,1,0,0,0,0
201301,2013,1,103432858652,3,0,1,0,1
201307,2013,7,102875889659,2,0,0,0,0
201212,2012,12,102866528919,1,0,1,0,0
201211,2012,11,107590864604,1,0,0,0,0
201212,2012,12,102886906317,1,0,0,0,0
201306,2013,6,103422716836,6,0,0,0,1
201307,2013,7,107196282838,1,0,1,0,0
201304,2013,4,107197635322,1,0,1,0,0
201211,2012,11,102632160530,1,0,1,0,0
201307,2013,7,102632160530,1,0,0,0,0
201306,2013,6,102632774396,2,0,1,0,0
201304,2013,4,102820739724,1,0,0,0,0
201304,2013,4,102820467450,2,0,0,0,0
201305,2013,5,102862011540,4,0,0,0,0
201307,2013,7,102820739724,1,0,1,0,0
201302,2013,2,102862011540,1,0,0,0,0
201212,2012,12,102820739724,1,0,1,0,0
201301,2013,1,102820467450,4,0,2,0,0
201301,2013,1,102820739724,1,0,1,0,0
201211,2012,11,102874243300,1,0,0,0,0
201308,2013,8,102861074900,1,0,1,0,0
201305,2013,5,102820739724,1,0,1,0,0
201302,2013,2,103348316686,1,0,0,0,0
201305,2013,5,103361209836,1,0,1,0,0
201303,2013,3,107590877848,1,0,1,0,0
201303,2013,3,103361209836,2,0,2,0,0
201212,2012,12,103361209836,1,0,1,0,0
201305,2013,5,107590877848,1,0,0,0,0
201303,2013,3,103434501003,2,0,1,0,0
201301,2013,1,103431279886,2,0,0,0,0
201307,2013,7,103419497003,2,0,0,0,0
201304,2013,4,103419497003,1,1,6,0,0
201211,2012,11,103432232036,3,0,5,0,0
201302,2013,2,102633579834,1,0,0,0,0
201305,2013,5,103471625334,1,0,1,0,0
201308,2013,8,102889081596,1,0,1,0,0
201211,2012,11,107572020406,1,0,1,0,0
201211,2012,11,103414410776,1,0,0,0,0
201211,2012,11,103433180407,4,0,0,0,0
201303,2013,3,107614696910,1,0,0,0,0
201211,2012,11,103414775087,2,0,0,0,0
201304,2013,4,103431747695,1,0,1,0,0
201301,2013,1,107546837607,1,0,0,0,0
201302,2013,2,103431747695,1,0,0,0,0
201308,2013,8,107633669953,1,0,0,0,0
201306,2013,6,103438055664,1,0,0,0,0
201303,2013,3,103438672196,3,0,1,0,0
201306,2013,6,103438672196,3,0,2,0,0
201301,2013,1,102633645985,10,0,5,0,0
201304,2013,4,107339393800,1,0,1,0,0
201301,2013,1,102878066237,4,0,3,0,0
201303,2013,3,103437305610,6,0,0,0,0
201212,2012,12,102875823206,1,0,0,0,0
201211,2012,11,102875823206,1,0,2,0,0
201304,2013,4,102875823206,2,0,0,0,0
201301,2013,1,102875823206,3,0,0,0,0
201307,2013,7,102877084641,1,0,0,0,0
201306,2013,6,107435033154,3,0,2,0,0
201212,2012,12,102877084641,1,0,1,0,0
201303,2013,3,102877084641,3,0,4,0,0
201301,2013,1,102877084641,5,0,12,0,0
201211,2012,11,103365985030,1,0,1,0,0
201212,2012,12,103347433496,1,0,0,0,0
201301,2013,1,103347433496,1,0,2,0,0
201306,2013,6,107564380944,2,0,0,0,0
201302,2013,2,107620944830,2,0,0,0,0
201305,2013,5,103432544971,1,0,1,0,0
201212,2012,12,103432317577,4,0,3,0,0
201212,2012,12,103432544971,1,0,0,0,0
201301,2013,1,107621922404,3,0,1,1,0
201301,2013,1,102876819508,1,0,0,0,0
201212,2012,12,102877088202,4,0,0,0,0
201303,2013,3,102877088202,9,0,0,0,0
201307,2013,7,102877088202,1,0,1,0,0
201301,2013,1,107323495298,1,0,0,0,0
201211,2012,11,107325531874,1,0,0,0,0
201304,2013,4,107325531874,2,0,0,0,0
201211,2012,11,107590881407,2,0,0,0,0
201304,2013,4,107572992003,2,0,2,0,0
201301,2013,1,107614638893,1,0,1,0,0
201304,2013,4,107614638893,1,0,1,1,1
201307,2013,7,107614638893,1,0,1,0,0
201303,2013,3,103434777024,1,0,1,0,0
201306,2013,6,103431917915,3,0,3,0,0
201305,2013,5,103431917915,2,0,0,0,0
201308,2013,8,103422702580,1,0,1,0,0
201304,2013,4,102864489894,1,0,0,0,0
201306,2013,6,102873976408,1,0,1,0,0
201304,2013,4,107622410333,4,0,0,0,0
201304,2013,4,107615569065,4,0,0,0,0
201303,2013,3,103422676870,2,0,0,0,0
201212,2012,12,107501795798,1,0,0,0,0
201306,2013,6,102877550675,15,0,1,0,0
201308,2013,8,103420985176,1,0,1,0,0
201304,2013,4,107590875832,1,0,2,1,0
201301,2013,1,107590875832,4,0,0,0,0
201305,2013,5,107590875832,1,0,0,0,0
201212,2012,12,107590875832,3,0,1,0,0
201308,2013,8,107590875832,1,0,3,0,0
201212,2012,12,107614719723,4,0,2,0,0
201301,2013,1,107614719723,1,0,1,0,0
201302,2013,2,107614719723,1,0,0,0,0
201307,2013,7,103434815664,1,0,0,0,0
201303,2013,3,103421251542,1,0,1,0,0
201303,2013,3,103414899487,10,1,0,0,0
201307,2013,7,103421251542,1,0,0,0,0
201306,2013,6,103421251542,1,0,0,0,0
201307,2013,7,107550003260,1,0,1,0,0
201212,2012,12,103414899487,2,0,1,0,0
201301,2013,1,103414899487,4,0,1,0,0
201212,2012,12,103421251542,4,2,2,0,0
201307,2013,7,103414899487,1,0,0,0,0
201308,2013,8,103434815664,2,0,0,0,0
201302,2013,2,107591202288,4,0,1,0,0
201306,2013,6,103414899487,2,0,1,0,0
201306,2013,6,107590875832,8,2,3,0,0
201211,2012,11,103434815664,1,0,0,0,0
201212,2012,12,103434815664,2,0,0,0,0
201301,2013,1,102876973876,1,0,1,0,0
201301,2013,1,107479494270,1,0,1,0,0
201302,2013,2,107479494270,1,0,0,0,0
201305,2013,5,102876973876,1,0,1,0,0
201211,2012,11,102876973876,1,0,1,0,0
201304,2013,4,102876973876,5,0,0,0,0
201212,2012,12,107484810674,1,0,1,0,0
201301,2013,1,107484810674,1,1,9,1,0
201211,2012,11,107484810674,1,0,0,0,0
201305,2013,5,107484810674,1,1,7,0,0
